time,ax,ay,az,wx,wy,wz,
84.702001,-0.4066,3.7337,-1.1056,0.2853,-2.4966,-0.4410,
84.703525,-0.4066,3.7337,-1.1056,0.0134,-3.0586,1.0678,
84.725567,-0.4066,3.7337,-1.1056,-0.1741,-2.4490,0.7483,
84.740522,-0.4066,3.7337,-1.1056,-0.2889,-1.3360,-0.2902,
84.765567,-0.4066,3.7337,-1.1056,-0.2889,-1.3360,-0.2902,
84.767206,-1.7626,-1.5820,0.4237,-0.2889,-1.3360,-0.2902,
84.768571,-1.7626,-1.5820,0.4237,-0.6280,-1.0476,-0.8564,
84.781141,-1.7626,-1.5820,0.4237,-0.5693,-0.9041,-0.1448,
84.806861,-1.7626,-1.5820,0.4237,-0.3231,-0.7153,0.3152,
84.821189,-1.7626,-1.5820,0.4237,-0.3231,-0.7153,0.3152,
84.822924,-0.1552,-13.3731,2.8861,-0.3231,-0.7153,0.3152,
84.824884,-0.1552,-13.3731,2.8861,0.0544,-0.5962,0.5186,
84.846503,-0.1552,-13.3731,2.8861,0.2266,-0.3348,0.5229,
84.860653,-0.1552,-13.3731,2.8861,0.2175,0.0635,0.3598,
84.887480,-0.1552,-13.3731,2.8861,0.2175,0.0635,0.3598,
84.889910,1.5729,-7.1465,0.0510,0.2175,0.0635,0.3598,
84.891384,1.5729,-7.1465,0.0510,0.0440,-0.0568,0.1955,
84.899687,1.5729,-7.1465,0.0510,-0.0800,-0.6255,0.0929,
84.926440,1.5729,-7.1465,0.0510,-0.1234,-0.5974,-0.0886,
84.940441,1.5729,-7.1465,0.0510,-0.1234,-0.5974,-0.0886,
84.942345,-0.9772,-0.2889,-2.9397,-0.1234,-0.5974,-0.0886,
84.943614,-0.9772,-0.2889,-2.9397,0.2908,-1.6787,-1.2828,
84.965794,-0.9772,-0.2889,-2.9397,0.4337,0.3183,-2.0415,
84.979982,-0.9772,-0.2889,-2.9397,-0.7672,1.1057,-0.0440,
85.007542,-0.9772,-0.2889,-2.9397,-0.7672,1.1057,-0.0440,
85.009474,8.4621,11.4791,-1.8119,-0.7672,1.1057,-0.0440,
85.010741,8.4621,11.4791,-1.8119,0.2138,1.7660,0.5925,
85.021742,8.4621,11.4791,-1.8119,-0.1772,2.4648,-0.8815,
85.045588,8.4621,11.4791,-1.8119,-0.8302,2.1136,-1.2846,
85.058999,8.4621,11.4791,-1.8119,-0.8302,2.1136,-1.2846,
85.059478,-10.7943,6.9568,3.5191,-0.8302,2.1136,-1.2846,
85.059919,-10.7943,6.9568,3.5191,-0.2743,1.5650,-0.2700,
85.085438,-10.7943,6.9568,3.5191,-0.2010,1.6719,0.6707,
85.099812,-10.7943,6.9568,3.5191,-0.6579,1.5327,0.8986,
85.126705,-10.7943,6.9568,3.5191,-0.6579,1.5327,0.8986,
85.128577,3.6124,-4.1671,4.9453,-0.6579,1.5327,0.8986,
85.130060,3.6124,-4.1671,4.9453,-0.7856,1.0837,0.7049,
85.141290,3.6124,-4.1671,4.9453,-0.4759,0.2731,0.1026,
85.165540,3.6124,-4.1671,4.9453,0.0116,0.2511,-0.1429,
85.179217,3.6124,-4.1671,4.9453,0.0116,0.2511,-0.1429,
85.180086,-0.5725,-15.3293,-2.2336,0.0116,0.2511,-0.1429,
85.181624,-0.5725,-15.3293,-2.2336,-0.1796,0.4032,-0.8271,
85.206437,-0.5725,-15.3293,-2.2336,-0.2871,0.3018,-0.5058,
85.220749,-0.5725,-15.3293,-2.2336,-0.2199,0.0379,-0.1723,
85.246268,-0.5725,-15.3293,-2.2336,-0.2199,0.0379,-0.1723,
85.248045,0.5826,-5.9687,1.8353,-0.2199,0.0379,-0.1723,
85.249347,0.5826,-5.9687,1.8353,-0.2236,0.5143,-0.1448,
85.261431,0.5826,-5.9687,1.8353,-0.1558,0.6799,-0.1069,
85.286161,0.5826,-5.9687,1.8353,-0.0727,0.0379,-0.0330,
85.300396,0.5826,-5.9687,1.8353,-0.0727,0.0379,-0.0330,
85.301497,-1.3163,-6.1805,-7.3161,-0.0727,0.0379,-0.0330,
85.302880,-1.3163,-6.1805,-7.3161,0.3726,0.5852,0.3470,
85.326539,-1.3163,-6.1805,-7.3161,1.9755,1.4368,1.5547,
85.340996,-1.3163,-6.1805,-7.3161,1.3445,0.3372,0.9242,
85.366568,-1.3163,-6.1805,-7.3161,1.3445,0.3372,0.9242,
85.368225,-3.9815,12.4202,4.0213,1.3445,0.3372,0.9242,
85.369597,-3.9815,12.4202,4.0213,-0.1283,-1.1191,-0.9132,
85.380144,-3.9815,12.4202,4.0213,1.1460,-1.8912,-0.6799,
85.406404,-3.9815,12.4202,4.0213,1.0073,-2.1900,0.8894,
85.421304,-3.9815,12.4202,4.0213,1.0073,-2.1900,0.8894,
85.422903,6.7409,9.1930,-4.2303,1.0073,-2.1900,0.8894,
85.424345,6.7409,9.1930,-4.2303,0.4478,-2.0647,1.1289,
85.445054,6.7409,9.1930,-4.2303,0.2498,-1.4074,0.0183,
85.460204,6.7409,9.1930,-4.2303,-0.0672,-1.5601,-0.5510,
85.486503,6.7409,9.1930,-4.2303,-0.0672,-1.5601,-0.5510,
85.488208,-2.2285,-2.0274,2.2269,-0.0672,-1.5601,-0.5510,
85.489814,-2.2285,-2.0274,2.2269,-0.4991,-1.3671,-0.4178,
85.499555,-2.2285,-2.0274,2.2269,-0.6206,-0.8277,0.0128,
85.526365,-2.2285,-2.0274,2.2269,-0.0299,-0.3506,0.3250,
85.540144,-2.2285,-2.0274,2.2269,-0.0299,-0.3506,0.3250,
85.541918,0.9679,-15.5054,2.3941,-0.0299,-0.3506,0.3250,
85.543711,0.9679,-15.5054,2.3941,0.5950,-0.2639,0.4410,
85.566530,0.9679,-15.5054,2.3941,0.9016,-0.3036,0.4362,
85.579892,0.9679,-15.5054,2.3941,0.4643,-0.0067,0.3629,
85.606843,0.9679,-15.5054,2.3941,0.4643,-0.0067,0.3629,
85.609178,0.9679,-15.5054,2.3941,-0.1448,0.3067,0.1252,
85.610176,0.3468,-3.6318,1.7209,-0.1448,0.3067,0.1252,
85.625706,0.3468,-3.6318,1.7209,-0.2822,0.0263,-0.0208,
85.646591,0.3468,-3.6318,1.7209,0.1631,-0.3818,-0.1106,
85.659584,0.3468,-3.6318,1.7209,0.1631,-0.3818,-0.1106,
85.660723,-3.7917,-3.7607,-2.5739,0.1631,-0.3818,-0.1106,
85.661756,-3.7917,-3.7607,-2.5739,1.4068,-1.1020,-0.9872,
85.686479,-3.7917,-3.7607,-2.5739,1.3836,0.8039,-1.7813,
85.699866,-3.7917,-3.7607,-2.5739,-0.9206,1.0446,-0.3158,
85.726958,-3.7917,-3.7607,-2.5739,-0.9206,1.0446,-0.3158,
85.728500,9.0857,13.1802,1.4736,-0.9206,1.0446,-0.3158,
85.729942,9.0857,13.1802,1.4736,-0.0043,1.3195,0.3696,
85.739291,9.0857,13.1802,1.4736,0.0800,2.0714,-0.5443,
85.765897,9.0857,13.1802,1.4736,-0.5559,2.4038,-1.1545,
85.780035,9.0857,13.1802,1.4736,-0.5559,2.4038,-1.1545,
85.781142,-9.5767,4.6846,1.1503,-0.5559,2.4038,-1.1545,
85.782357,-9.5767,4.6846,1.1503,-0.1943,2.1826,-0.3922,
85.806502,-9.5767,4.6846,1.1503,-0.4264,1.6457,0.5339,
85.821658,-9.5767,4.6846,1.1503,-0.7746,1.1405,0.6640,
85.846488,-9.5767,4.6846,1.1503,-0.7746,1.1405,0.6640,
85.848037,1.5743,-5.4546,4.3004,-0.7746,1.1405,0.6640,
85.849401,1.5743,-5.4546,4.3004,-0.8436,0.4783,0.4288,
85.861412,1.5743,-5.4546,4.3004,-0.5516,0.0354,0.1381,
85.885908,1.5743,-5.4546,4.3004,-0.1814,0.3433,-0.1796,
85.900192,1.5743,-5.4546,4.3004,-0.1814,0.3433,-0.1796,
85.901329,1.9071,-15.3274,1.7792,-0.1814,0.3433,-0.1796,
85.903211,1.9071,-15.3274,1.7792,-0.0495,0.7129,-0.2553,
85.925179,1.9071,-15.3274,1.7792,0.0024,0.7202,-0.4099,
85.939818,1.9071,-15.3274,1.7792,-0.3800,0.3482,-0.4307,
85.964905,1.9071,-15.3274,1.7792,-0.3800,0.3482,-0.4307,
85.966487,-1.3023,-4.3525,1.1994,-0.3800,0.3482,-0.4307,
85.967697,-1.3023,-4.3525,1.1994,-0.8961,0.5504,-0.2663,
85.979425,-1.3023,-4.3525,1.1994,-0.8564,0.5522,-0.1381,
86.005006,-1.3023,-4.3525,1.1994,-0.2511,0.4221,0.0684,
86.025248,-1.3023,-4.3525,1.1994,-0.2511,0.4221,0.0684,
86.026799,-1.1875,3.5168,-4.6632,-0.2511,0.4221,0.0684,
86.028072,-1.1875,3.5168,-4.6632,1.3170,1.4734,1.4642,
86.045962,-1.1875,3.5168,-4.6632,0.4062,-0.6164,0.8839,
86.059999,-1.1875,3.5168,-4.6632,-1.2822,-1.4917,-0.5089,
86.084292,-1.1875,3.5168,-4.6632,-1.2822,-1.4917,-0.5089,
86.085208,-7.7138,8.9198,6.2147,-1.2822,-1.4917,-0.5089,
86.085567,-7.7138,8.9198,6.2147,0.3543,-1.8674,-0.6329,
86.097939,-7.7138,8.9198,6.2147,1.0873,-2.1258,0.9536,
86.124358,-7.7138,8.9198,6.2147,0.5773,-2.1771,1.3671,
86.139053,-7.7138,8.9198,6.2147,0.5773,-2.1771,1.3671,
86.140194,10.6455,6.3625,-2.8735,0.5773,-2.1771,1.3671,
86.141223,10.6455,6.3625,-2.8735,-0.4270,-1.6188,0.4472,
86.165181,10.6455,6.3625,-2.8735,-0.7349,-1.2358,-0.4979,
86.178455,10.6455,6.3625,-2.8735,-0.6903,-1.1698,-0.6848,
86.206774,10.6455,6.3625,-2.8735,-0.6903,-1.1698,-0.6848,
86.208512,-6.5813,-5.5029,5.2546,-0.6903,-1.1698,-0.6848,
86.210083,-6.5813,-5.5029,5.2546,-0.6677,-1.0556,-0.3836,
86.220854,-6.5813,-5.5029,5.2546,-0.2242,-0.8870,0.1478,
86.244213,-6.5813,-5.5029,5.2546,0.1704,-0.9029,0.4184,
86.259810,-6.5813,-5.5029,5.2546,0.1704,-0.9029,0.4184,
86.261445,0.0737,-13.8065,-1.6588,0.1704,-0.9029,0.4184,
86.263106,0.0737,-13.8065,-1.6588,0.1362,-0.8002,0.7446,
86.284652,0.0737,-13.8065,-1.6588,0.1222,-0.3903,1.0061,
86.299659,0.0737,-13.8065,-1.6588,-0.3158,0.1698,0.5925,
86.325008,0.0737,-13.8065,-1.6588,-0.3158,0.1698,0.5925,
86.326670,1.8780,-6.1083,2.8604,-0.3158,0.1698,0.5925,
86.327848,1.8780,-6.1083,2.8604,-0.5009,-0.1888,0.0733,
86.338915,1.8780,-6.1083,2.8604,-0.3848,-0.1833,-0.1155,
86.364699,1.8780,-6.1083,2.8604,-0.1448,0.5290,-0.1539,
86.378313,1.8780,-6.1083,2.8604,-0.1448,0.5290,-0.1539,
86.379693,0.7783,-2.1805,-0.9819,-0.1448,0.5290,-0.1539,
86.380852,0.7783,-2.1805,-0.9819,1.1435,-1.1118,-1.2016,
86.405879,0.7783,-2.1805,-0.9819,2.4673,0.4123,-2.5571,
86.420222,0.7783,-2.1805,-0.9819,0.2676,0.6017,-0.2352,
86.445802,0.7783,-2.1805,-0.9819,0.2676,0.6017,-0.2352,
86.447412,2.7914,13.6033,0.0131,0.2676,0.6017,-0.2352,
86.448775,2.7914,13.6033,0.0131,-0.3433,1.1765,0.7953,
86.458678,2.7914,13.6033,0.0131,0.0819,2.2254,-0.2511,
86.486102,2.7914,13.6033,0.0131,-0.3457,2.0531,-0.7153,
86.500354,2.7914,13.6033,0.0131,-0.3457,2.0531,-0.7153,
86.501640,-7.7949,3.9160,4.3611,-0.3457,2.0531,-0.7153,
86.503010,-7.7949,3.9160,4.3611,0.1478,1.4093,-0.0574,
86.525667,-7.7949,3.9160,4.3611,0.2175,0.6842,0.6939,
86.538620,-7.7949,3.9160,4.3611,-0.4502,0.7654,0.5528,
86.566179,-7.7949,3.9160,4.3611,-0.4502,0.7654,0.5528,
86.567835,3.1734,-3.8232,4.3180,-0.4502,0.7654,0.5528,
86.569220,3.1734,-3.8232,4.3180,-0.8149,0.6390,0.3604,
86.579384,3.1734,-3.8232,4.3180,-0.6988,0.3060,-0.0959,
86.606214,3.1734,-3.8232,4.3180,-0.3800,0.0324,-0.5675,
86.621274,3.1734,-3.8232,4.3180,-0.3800,0.0324,-0.5675,
86.622965,0.2939,-16.9875,-1.9029,-0.3800,0.0324,-0.5675,
86.624910,0.2939,-16.9875,-1.9029,-0.1332,0.4453,-0.7074,
86.646102,0.2939,-16.9875,-1.9029,-0.2193,0.8167,-0.5980,
86.659937,0.2939,-16.9875,-1.9029,-0.3757,0.8577,-0.5486,
86.686219,0.2939,-16.9875,-1.9029,-0.3757,0.8577,-0.5486,
86.688421,-0.8637,-6.3704,3.3373,-0.3757,0.8577,-0.5486,
86.690070,-0.8637,-6.3704,3.3373,-0.2028,0.9242,-0.3018,
86.699524,-0.8637,-6.3704,3.3373,-0.2040,0.4221,-0.0073,
86.725348,-0.8637,-6.3704,3.3373,-0.0733,-0.6365,0.2486,
86.739643,-0.8637,-6.3704,3.3373,-0.0733,-0.6365,0.2486,
86.741451,-3.5134,5.7118,-1.4613,-0.0733,-0.6365,0.2486,
86.743002,-3.5134,5.7118,-1.4613,1.3335,1.5204,1.0916,
86.765323,-3.5134,5.7118,-1.4613,2.0647,-0.4203,1.4135,
86.779450,-3.5134,5.7118,-1.4613,0.1875,-0.8674,-0.0562,
86.805917,-3.5134,5.7118,-1.4613,0.1875,-0.8674,-0.0562,
86.807735,-2.7580,11.5125,3.7474,0.1875,-0.8674,-0.0562,
86.809301,-2.7580,11.5125,3.7474,0.4569,-1.2578,-0.6292,
86.820036,-2.7580,11.5125,3.7474,0.6200,-1.9823,0.8155,
86.845645,-2.7580,11.5125,3.7474,-0.0318,-2.3867,1.1777,
86.860504,-2.7580,11.5125,3.7474,-0.0318,-2.3867,1.1777,
86.862197,9.3724,3.8572,0.4832,-0.0318,-2.3867,1.1777,
86.863397,9.3724,3.8572,0.4832,-0.6884,-1.4313,0.1906,
86.885733,9.3724,3.8572,0.4832,-0.5528,-0.9267,-0.8021,
86.899751,9.3724,3.8572,0.4832,-0.4960,-1.1484,-0.8198,
86.927163,9.3724,3.8572,0.4832,-0.4960,-1.1484,-0.8198,
86.929216,-7.1196,-7.0319,3.5505,-0.4960,-1.1484,-0.8198,
86.930617,-7.1196,-7.0319,3.5505,-0.3983,-0.9975,-0.2028,
86.939525,-7.1196,-7.0319,3.5505,-0.4691,-0.6506,0.1912,
86.965520,-7.1196,-7.0319,3.5505,-0.0177,-0.6542,0.7984,
86.979338,-7.1196,-7.0319,3.5505,-0.0177,-0.6542,0.7984,
86.981014,3.5004,-11.4457,-1.5198,-0.0177,-0.6542,0.7984,
86.982840,3.5004,-11.4457,-1.5198,0.3103,-0.6139,0.9896,
87.005718,3.5004,-11.4457,-1.5198,0.0269,-0.1924,0.6286,
87.020634,3.5004,-11.4457,-1.5198,-0.4850,-0.1228,0.0550,
87.045165,3.5004,-11.4457,-1.5198,-0.4850,-0.1228,0.0550,
87.046830,0.1467,-8.2855,2.7064,-0.4850,-0.1228,0.0550,
87.047968,0.1467,-8.2855,2.7064,-0.4496,-0.2547,-0.2303,
87.058950,0.1467,-8.2855,2.7064,-0.2883,0.4575,-0.1179,
87.083877,0.1467,-8.2855,2.7064,0.5174,0.0757,-0.2272,
87.099723,0.1467,-8.2855,2.7064,0.5174,0.0757,-0.2272,
87.100517,-1.2165,12.9605,-15.3655,0.5174,0.0757,-0.2272,
87.101958,-1.2165,12.9605,-15.3655,0.9236,0.0843,-1.7966,
87.125301,-1.2165,12.9605,-15.3655,-1.0562,0.8564,-0.7465,
87.139606,-1.2165,12.9605,-15.3655,-0.2236,0.5101,0.1216,
87.165329,-1.2165,12.9605,-15.3655,-0.2236,0.5101,0.1216,
87.167374,-0.0271,11.1114,-5.1569,-0.2236,0.5101,0.1216,
87.168801,-0.0271,11.1114,-5.1569,0.2279,1.7061,-0.1539,
87.179765,-0.0271,11.1114,-5.1569,-0.8125,1.7721,-0.2950,
87.204826,-0.0271,11.1114,-5.1569,-0.7220,1.5357,0.0140,
87.220033,-0.0271,11.1114,-5.1569,-0.7220,1.5357,0.0140,
87.221856,-3.6544,1.7646,4.5748,-0.7220,1.5357,0.0140,
87.223294,-3.6544,1.7646,4.5748,0.2737,1.3262,0.6970,
87.245386,-3.6544,1.7646,4.5748,0.2700,0.8503,0.7795,
87.259110,-3.6544,1.7646,4.5748,-0.1814,0.3543,0.4319,
87.286120,-3.6544,1.7646,4.5748,-0.1814,0.3543,0.4319,
87.287866,3.5715,-8.7447,1.7720,-0.1814,0.3543,0.4319,
87.289390,3.5715,-8.7447,1.7720,-0.2718,0.3592,0.2065,
87.299217,3.5715,-8.7447,1.7720,0.0385,0.9004,-0.3348,
87.325454,3.5715,-8.7447,1.7720,0.3891,0.8625,-0.6267,
87.339785,3.5715,-8.7447,1.7720,0.3891,0.8625,-0.6267,
87.341713,-1.4646,-11.1706,-3.5362,0.3891,0.8625,-0.6267,
87.343540,-1.4646,-11.1706,-3.5362,-0.0586,0.7172,-0.5901,
87.365690,-1.4646,-11.1706,-3.5362,-0.4117,0.6591,-0.5424,
87.378670,-1.4646,-11.1706,-3.5362,-0.5302,0.7202,-0.5003,
87.404759,-1.4646,-11.1706,-3.5362,-0.5302,0.7202,-0.5003,
87.406710,-2.4976,-5.2292,3.0513,-0.5302,0.7202,-0.5003,
87.407956,-2.4976,-5.2292,3.0513,-0.6420,0.0867,-0.4178,
87.420462,-2.4976,-5.2292,3.0513,-0.4942,-0.1124,-0.0953,
87.445236,-2.4976,-5.2292,3.0513,1.1301,0.7098,1.1148,
87.458971,-2.4976,-5.2292,3.0513,1.1301,0.7098,1.1148,
87.460420,0.3921,17.5460,-15.4744,1.1301,0.7098,1.1148,
87.462168,0.3921,17.5460,-15.4744,1.5498,-0.9902,1.0653,
87.485091,0.3921,17.5460,-15.4744,-0.0538,-1.7342,-0.5046,
87.499075,0.3921,17.5460,-15.4744,0.7471,-2.0776,-0.6622,
87.526122,0.3921,17.5460,-15.4744,0.7471,-2.0776,-0.6622,
87.528007,-1.4961,8.6297,-2.7369,0.7471,-2.0776,-0.6622,
87.529410,-1.4961,8.6297,-2.7369,0.9401,-2.5473,0.6628,
87.539860,-1.4961,8.6297,-2.7369,-0.0525,-2.5119,1.0403,
87.564899,-1.4961,8.6297,-2.7369,-0.5657,-1.8344,0.2511,
87.579068,-1.4961,8.6297,-2.7369,-0.5657,-1.8344,0.2511,
87.580606,4.0841,0.3937,1.9066,-0.5657,-1.8344,0.2511,
87.582164,4.0841,0.3937,1.9066,-0.2920,-1.1252,-0.5693,
87.605508,4.0841,0.3937,1.9066,-0.4594,-1.0195,-0.5760,
87.618944,4.0841,0.3937,1.9066,-0.8247,-0.7385,0.0043,
87.645806,4.0841,0.3937,1.9066,-0.8247,-0.7385,0.0043,
87.647355,-1.9500,-13.6185,4.7288,-0.8247,-0.7385,0.0043,
87.649033,-1.9500,-13.6185,4.7288,-0.6646,-0.6646,0.2621,
87.659851,-1.9500,-13.6185,4.7288,0.0165,-0.8057,0.4044,
87.685044,-1.9500,-13.6185,4.7288,0.5070,-0.6109,0.7544,
87.699458,-1.9500,-13.6185,4.7288,0.5070,-0.6109,0.7544,
87.700828,5.1388,-8.3232,-2.6312,0.5070,-0.6109,0.7544,
87.702361,5.1388,-8.3232,-2.6312,0.2560,-0.1723,0.5620,
87.725181,5.1388,-8.3232,-2.6312,-0.2834,0.0464,0.2724,
87.739317,5.1388,-8.3232,-2.6312,-0.4386,-0.3696,-0.0825,
87.766270,5.1388,-8.3232,-2.6312,-0.4386,-0.3696,-0.0825,
87.767923,-0.4354,-9.4063,-0.1558,-0.4386,-0.3696,-0.0825,
87.769298,-0.4354,-9.4063,-0.1558,-0.0153,-0.0959,-0.2040,
87.779252,-0.4354,-9.4063,-0.1558,0.6158,-0.9163,-0.4533,
87.804833,-0.4354,-9.4063,-0.1558,2.0030,-0.1527,-2.1594,
87.819743,-0.4354,-9.4063,-0.1558,2.0030,-0.1527,-2.1594,
87.821415,0.3805,29.8863,-14.1865,2.0030,-0.1527,-2.1594,
87.823219,0.3805,29.8863,-14.1865,-0.3598,1.3738,-0.6689,
87.845538,0.3805,29.8863,-14.1865,-0.3800,0.8332,0.8283,
87.859883,0.3805,29.8863,-14.1865,0.2902,1.8705,-0.0421,
87.886190,0.3805,29.8863,-14.1865,0.2902,1.8705,-0.0421,
87.888297,-1.5877,6.6371,-3.0633,0.2902,1.8705,-0.0421,
87.889907,-1.5877,6.6371,-3.0633,-0.5846,2.0427,-1.0721,
87.898268,-1.5877,6.6371,-3.0633,-0.5522,1.6371,-0.4349,
87.925620,-1.5877,6.6371,-3.0633,-0.2120,1.3268,0.6041,
87.939412,-1.5877,6.6371,-3.0633,-0.2120,1.3268,0.6041,
87.941121,-0.3226,2.4831,0.6830,-0.2120,1.3268,0.6041,
87.942554,-0.3226,2.4831,0.6830,-0.5449,1.3512,1.0348,
87.965810,-0.3226,2.4831,0.6830,-0.8534,1.2999,0.8027,
87.979519,-0.3226,2.4831,0.6830,-0.6280,0.5730,0.3140,
88.004846,-0.3226,2.4831,0.6830,-0.6280,0.5730,0.3140,
88.006582,2.6377,-13.0018,2.1376,-0.6280,0.5730,0.3140,
88.008284,2.6377,-13.0018,2.1376,-0.3122,0.4288,-0.2523,
88.025891,2.6377,-13.0018,2.1376,-0.0434,0.5638,-0.6597,
88.045563,2.6377,-13.0018,2.1376,-0.0702,0.6286,-0.5889,
88.058047,2.6377,-13.0018,2.1376,-0.0702,0.6286,-0.5889,
88.058944,-1.7247,-8.5366,-2.3983,-0.0702,0.6286,-0.5889,
88.059549,-1.7247,-8.5366,-2.3983,-0.2028,0.2645,-0.4013,
88.083675,-1.7247,-8.5366,-2.3983,-0.3415,0.2859,-0.2364,
88.097419,-1.7247,-8.5366,-2.3983,-0.3036,0.1552,-0.1026,
88.124250,-1.7247,-8.5366,-2.3983,-0.3036,0.1552,-0.1026,
88.125131,-1.7247,-8.5366,-2.3983,0.4111,0.0415,0.2016,
88.125692,0.2698,-7.1971,-3.1397,0.4111,0.0415,0.2016,
88.138101,0.2698,-7.1971,-3.1397,1.1887,0.7776,1.2620,
88.163930,0.2698,-7.1971,-3.1397,0.7514,-0.4630,1.1142,
88.179385,0.2698,-7.1971,-3.1397,0.7514,-0.4630,1.1142,
88.180813,-3.4695,14.8083,2.3926,0.7514,-0.4630,1.1142,
88.181923,-3.4695,14.8083,2.3926,-0.7489,-1.5046,-0.3433,
88.204822,-3.4695,14.8083,2.3926,0.8748,-2.2834,-0.3684,
88.222441,-3.4695,14.8083,2.3926,0.8406,-2.2614,0.8027,
88.245686,-3.4695,14.8083,2.3926,0.8406,-2.2614,0.8027,
88.247228,7.3499,10.4812,-6.4921,0.8406,-2.2614,0.8027,
88.248530,7.3499,10.4812,-6.4921,-0.1118,-2.1802,1.1997,
88.258277,7.3499,10.4812,-6.4921,-0.6512,-1.4343,0.2327,
88.285916,7.3499,10.4812,-6.4921,-0.4264,-1.2901,-0.3506,
88.298447,7.3499,10.4812,-6.4921,-0.4264,-1.2901,-0.3506,
88.299384,-2.1539,-1.4495,2.5067,-0.4264,-1.2901,-0.3506,
88.300738,-2.1539,-1.4495,2.5067,-0.0776,-1.3604,-0.5284,
88.325597,-2.1539,-1.4495,2.5067,-0.2566,-1.1228,-0.1350,
88.339232,-2.1539,-1.4495,2.5067,-0.3555,-0.5431,0.3067,
88.364334,-2.1539,-1.4495,2.5067,-0.3555,-0.5431,0.3067,
88.365939,1.3928,-16.0064,2.7569,-0.3555,-0.5431,0.3067,
88.367771,1.3928,-16.0064,2.7569,-0.1222,-0.4105,0.5021,
88.379381,1.3928,-16.0064,2.7569,0.3262,-0.2077,0.6793,
88.404168,1.3928,-16.0064,2.7569,0.3122,0.3262,0.7007,
88.423595,1.3928,-16.0064,2.7569,0.3122,0.3262,0.7007,
88.425329,2.2495,-4.2276,-1.9757,0.3122,0.3262,0.7007,
88.426515,2.2495,-4.2276,-1.9757,-0.5950,0.6231,0.2712,
88.445896,2.2495,-4.2276,-1.9757,-0.7611,0.0586,-0.1051,
88.458809,2.2495,-4.2276,-1.9757,-0.2413,0.1264,-0.2920,
88.485591,2.2495,-4.2276,-1.9757,-0.2413,0.1264,-0.2920,
88.487370,-2.5763,-8.6182,-3.3478,-0.2413,0.1264,-0.2920,
88.488755,-2.5763,-8.6182,-3.3478,0.4966,-0.2437,-0.4545,
88.498633,-2.5763,-8.6182,-3.3478,1.6634,-0.5076,-1.8424,
88.525354,-2.5763,-8.6182,-3.3478,1.9535,1.2065,-2.0837,
88.538566,-2.5763,-8.6182,-3.3478,1.9535,1.2065,-2.0837,
88.540360,5.5895,18.6876,-7.0616,1.9535,1.2065,-2.0837,
88.542009,5.5895,18.6876,-7.0616,-0.5479,0.6964,0.7110,
88.565149,5.5895,18.6876,-7.0616,-0.0458,2.3695,0.1845,
88.578404,5.5895,18.6876,-7.0616,-0.1179,2.5253,-0.8076,
88.605599,5.5895,18.6876,-7.0616,-0.1179,2.5253,-0.8076,
88.607256,-10.3146,6.0331,3.6263,-0.1179,2.5253,-0.8076,
88.608893,-10.3146,6.0331,3.6263,-0.4844,2.2779,-0.6909,
88.622421,-10.3146,6.0331,3.6263,-0.0898,1.5485,0.4539,
88.645594,-10.3146,6.0331,3.6263,-0.6035,1.1582,0.7923,
88.658581,-10.3146,6.0331,3.6263,-0.6035,1.1582,0.7923,
88.660580,2.5848,-1.1265,2.1381,-0.6035,1.1582,0.7923,
88.662055,2.5848,-1.1265,2.1381,-0.9988,1.1350,0.7147,
88.684421,2.5848,-1.1265,2.1381,-0.8503,0.9273,0.3293,
88.698419,2.5848,-1.1265,2.1381,-0.3775,0.7178,-0.2841,
88.725523,2.5848,-1.1265,2.1381,-0.3775,0.7178,-0.2841,
88.727185,-0.9169,-15.6402,0.8380,-0.3775,0.7178,-0.2841,
88.728753,-0.9169,-15.6402,0.8380,-0.1264,0.7868,-0.7581,
88.738380,-0.9169,-15.6402,0.8380,0.0635,0.7611,-0.7398,
88.764715,-0.9169,-15.6402,0.8380,-0.1723,0.1735,-0.4844,
88.778270,-0.9169,-15.6402,0.8380,-0.1723,0.1735,-0.4844,
88.779453,0.2330,-5.7083,0.9302,-0.1723,0.1735,-0.4844,
88.780718,0.2330,-5.7083,0.9302,-0.4252,0.1888,-0.3757,
88.805476,0.2330,-5.7083,0.9302,-0.2804,0.4087,-0.3488,
88.818530,0.2330,-5.7083,0.9302,-0.0660,-0.2101,-0.2633,
88.845550,0.2330,-5.7083,0.9302,-0.0660,-0.2101,-0.2633,
88.847107,-1.7847,-5.4869,-7.6413,-0.0660,-0.2101,-0.2633,
88.848157,-1.7847,-5.4869,-7.6413,0.2865,0.6005,0.2865,
88.859861,-1.7847,-5.4869,-7.6413,1.5119,0.7508,1.2162,
88.884858,-1.7847,-5.4869,-7.6413,0.0770,-0.5418,0.4459,
88.898488,-1.7847,-5.4869,-7.6413,0.0770,-0.5418,0.4459,
88.899503,-4.6803,13.6281,4.7114,0.0770,-0.5418,0.4459,
88.900914,-4.6803,13.6281,4.7114,-1.2199,-1.4728,-1.0195,
88.925512,-4.6803,13.6281,4.7114,0.3861,-1.9377,-0.2480,
88.938507,-4.6803,13.6281,4.7114,0.8845,-2.1069,0.9933,
88.965379,-4.6803,13.6281,4.7114,0.8845,-2.1069,0.9933,
88.967106,5.9484,9.4863,-6.2310,0.8845,-2.1069,0.9933,
