time,acc_x,acc_y,acc_z,yaw,pitch,roll,Unnamed: 7,velocity_x,velocity_y,velocity_z,velocity_magnitude
156.905124,0.0764,-0.0936,0.1724,-0.1539,-0.0531,-0.0195,,1.1881751788286756,-14.844627077542693,-113.27163403296527,114.2463907080872
156.916404,0.0764,-0.0936,0.1724,-0.1344,-0.0617,-0.0312,,1.1873450557768745,-14.843576362351254,-113.27153883004185,114.24615116682097
156.942872,0.0764,-0.0936,0.1724,-0.1148,-0.058,-0.0324,,1.1865149327250715,-14.84252564715981,-113.27144362711843,114.24591164082698
156.956694,0.0764,-0.0936,0.1724,-0.1148,-0.058,-0.0324,,1.1856848096732704,-14.84147493196837,-113.27134842419501,114.2456721301053
156.95794,-0.0009,-0.0301,0.0814,-0.1148,-0.058,-0.0324,,1.1848546866214693,-14.840424216776931,-113.27125322127159,114.24543263465607
156.959329,-0.0009,-0.0301,0.0814,-0.1295,-0.0379,-0.0226,,1.1835961504142603,-14.839147684895172,-113.27349107047768,114.24747254602612
156.981588,-0.0009,-0.0301,0.0814,-0.1203,-0.0244,-0.0134,,1.1819092010516492,-14.837645336323101,-113.27806197181326,114.25179190094134
156.996209,-0.0009,-0.0301,0.0814,-0.0904,-0.0092,-0.0043,,1.1802222516890342,-14.836142987751026,-113.28263287314886,114.2561113200909
157.020849,-0.0009,-0.0301,0.0814,-0.0904,-0.0092,-0.0043,,1.1785353023264231,-14.834640639178955,-113.28720377448444,114.26043080346744
157.02223,0.147,-0.1284,0.3717,-0.0904,-0.0092,-0.0043,,1.176848352963812,-14.833138290606884,-113.29177467582002,114.26475035106371
157.023142,0.147,-0.1284,0.3717,-0.0464,-0.0049,-0.0049,,1.176750828017866,-14.832525276660938,-113.29402065210493,114.26689662414748
157.035934,0.147,-0.1284,0.3717,0.0,0.0049,-0.0183,,1.1782427274885852,-14.832801597341119,-113.29394170333917,114.2668695897047
157.060916,0.147,-0.1284,0.3717,0.0067,-0.0086,-0.0153,,1.179734626959308,-14.8330779180213,-113.29386275457341,114.26684257545692
157.077314,0.147,-0.1284,0.3717,0.0067,-0.0086,-0.0153,,1.1812265264300272,-14.83335423870148,-113.29378380580765,114.26681558140416
157.078865,-0.0715,0.0905,0.0082,0.0067,-0.0086,-0.0153,,1.1827184259007464,-14.83363055938166,-113.29370485704189,114.26678860754643
157.080107,-0.0715,0.0905,0.0082,-0.0018,-0.0159,-0.0244,,1.1831005460760893,-14.833495505290351,-113.2940932383062,114.26716010515713
157.101848,-0.0715,0.0905,0.0082,0.0812,-0.036,-0.0434,,1.1822392231906216,-14.832899529728321,-113.29500523564934,114.26797805765918
157.114792,-0.0715,0.0905,0.0082,0.1521,-0.0483,-0.0507,,1.1812442365397193,-14.832254007467059,-113.29597351904124,114.26884401496181
157.141577,-0.0715,0.0905,0.0082,0.1521,-0.0483,-0.0507,,1.1802492498888195,-14.831608485205798,-113.29694180243312,114.2697099862173
157.143282,-0.1453,0.1294,-0.3937,0.1521,-0.0483,-0.0507,,1.1792542632379197,-14.830962962944538,-113.29791008582501,114.27057597142532
157.144714,-0.1453,0.1294,-0.3937,0.0977,-0.0336,-0.0257,,1.1782772722615669,-14.831381507504224,-113.29779340419326,114.27050452768081
157.154664,-0.1453,0.1294,-0.3937,0.0269,-0.0446,-0.0171,,1.177318276959766,-14.832864118884853,-113.29659175753785,114.26949566777986
157.180905,-0.1453,0.1294,-0.3937,0.0593,-0.0806,-0.0293,,1.1763592816579629,-14.834346730265485,-113.29539011088245,114.26848683889327
157.195642,-0.1453,0.1294,-0.3937,0.0593,-0.0806,-0.0293,,1.1754002863561621,-14.835829341646114,-113.29418846422705,114.26747804102185
157.197442,0.1285,-0.0238,0.0068,0.0593,-0.0806,-0.0293,,1.174441291054359,-14.837311953026747,-113.29298681757165,114.26646927416645
157.198726,0.1285,-0.0238,0.0068,0.0898,-0.0623,-0.0312,,1.1734822957525581,-14.838794564407376,-113.29178517091624,114.26546053832789
157.221279,0.1285,-0.0238,0.0068,0.0855,-0.0165,-0.0263,,1.17318914040909,-14.83961830189724,-113.29109611073268,114.26488131563629
157.234808,0.1285,-0.0238,0.0068,0.058,0.0061,-0.0263,,1.1735618250239555,-14.839783165496339,-113.29091963702096,114.26473158397583
157.263425,0.1285,-0.0238,0.0068,0.058,0.0061,-0.0263,,1.1739345096388198,-14.839948029095439,-113.29074316330924,114.26458185384513
157.265423,-0.0857,0.0556,-0.0834,0.058,0.0061,-0.0263,,1.1743071942536853,-14.840112892694538,-113.29056668959753,114.2644321252442
157.266794,-0.0857,0.0556,-0.0834,0.0428,0.0024,-0.0305,,1.1741144663843162,-14.83994744858981,-113.29083546370451,114.26467514118809
157.276031,-0.0857,0.0556,-0.0834,0.0507,-0.0275,-0.0348,,1.1733563260307134,-14.839451696781252,-113.29154948563018,114.26531090660863
157.301922,-0.0857,0.0556,-0.0834,0.0709,-0.047,-0.0263,,1.1725981856771086,-14.838955944972692,-113.29226350755586,114.26594668013462
157.31594,-0.0857,0.0556,-0.0834,0.0709,-0.047,-0.0263,,1.1718400453235058,-14.838460193164135,-113.29297752948153,114.2665824617659
157.317708,-0.0826,-0.1277,0.1035,0.0709,-0.047,-0.0263,,1.171081904969901,-14.837964441355576,-113.2936915514072,114.26721825150237
157.318853,-0.0826,-0.1277,0.1035,0.0904,-0.0409,-0.0238,,1.1703237646162983,-14.837468689547018,-113.29440557333288,114.26785404934388
157.342335,-0.0826,-0.1277,0.1035,0.1075,-0.036,-0.0299,,1.1696428315115692,-14.838493862490711,-113.29425638338581,114.26783227980147
157.356425,-0.0826,-0.1277,0.1035,0.1179,-0.0385,-0.0373,,1.1690391056557126,-14.841039960186661,-113.293243981566,114.26715298543606
157.382239,-0.0826,-0.1277,0.1035,0.1179,-0.0385,-0.0373,,1.1684353797998572,-14.843586057882604,-113.29223157974617,114.26647375592445
157.38398,0.0321,-0.0142,0.0152,0.1179,-0.0385,-0.0373,,1.1678316539440006,-14.846132155578553,-113.29121917792635,114.26579459126779
157.38542,0.0321,-0.0142,0.0152,0.1148,-0.0312,-0.033,,1.1672279280881452,-14.848678253274496,-113.29020677610653,114.26511549146726
157.396781,0.0321,-0.0142,0.0152,0.1313,-0.0177,-0.0324,,1.1665858888606684,-14.84959429115963,-113.28974817665834,114.26477329071629
157.424281,0.0321,-0.0142,0.0152,0.1503,-0.0104,-0.036,,1.1659055362615682,-14.848880269233952,-113.28984337958175,114.26476794681594
157.43508,0.0321,-0.0142,0.0152,0.1503,-0.0104,-0.036,,1.1652251836624699,-14.848166247308276,-113.28993858250517,114.2647626115074
157.436065,-0.0653,0.0427,-0.0615,0.1503,-0.0104,-0.036,,1.1645448310633697,-14.847452225382598,-113.29003378542859,114.26475728479069
157.437628,-0.0653,0.0427,-0.0615,0.1301,-0.0183,-0.0421,,1.1638644784642713,-14.846738203456923,-113.29012898835201,114.2647519666658
157.462079,-0.0653,0.0427,-0.0615,0.102,-0.0299,-0.0348,,1.1633124176095422,-14.845826229111204,-113.29152220186552,114.26600918480403
157.474814,-0.0653,0.0427,-0.0615,0.0874,-0.0403,-0.0305,,1.1628886484991812,-14.844716302345436,-113.29421342596913,114.26852894789087
157.501899,-0.0653,0.0427,-0.0615,0.0874,-0.0403,-0.0305,,1.1624648793888213,-14.843606375579672,-113.29690465007273,114.27104873114902
157.503537,-0.052,-0.2193,0.0872,0.0874,-0.0403,-0.0305,,1.1620411102784602,-14.842496448813904,-113.29959587417635,114.27356853457718
157.504816,-0.052,-0.2193,0.0872,0.1142,-0.0428,-0.0354,,1.1616173411681003,-14.84138652204814,-113.30228709827995,114.276088358174
157.515926,-0.052,-0.2193,0.0872,0.1405,-0.0312,-0.0342,,1.1616457859440013,-14.84131395884431,-113.30520007553444,114.27896737857705
157.542005,-0.052,-0.2193,0.0872,0.1063,-0.0525,-0.0342,,1.162126444606164,-14.84227875920242,-113.30833480593985,114.28220558395819
157.556361,-0.052,-0.2193,0.0872,0.1063,-0.0525,-0.0342,,1.1626071032683258,-14.843243559560527,-113.31146953634526,114.28544379373562
157.557729,-0.0586,0.0615,-0.0082,0.1063,-0.0525,-0.0342,,1.1630877619304887,-14.844208359918637,-113.31460426675066,114.28868200790899
157.55911,-0.0586,0.0615,-0.0082,0.091,-0.0629,-0.0299,,1.1635684205926504,-14.845173160276744,-113.31773899715607,114.2919202264779
157.581526,-0.0586,0.0615,-0.0082,0.1069,-0.0415,-0.0257,,1.1640490792548122,-14.84613796063485,-113.32087372756148,114.29515844944198
157.595073,-0.0586,0.0615,-0.0082,0.1155,-0.0244,-0.0147,,1.1647265293257592,-14.846539090025617,-113.32252120254121,114.29685088636596
157.620231,-0.0586,0.0615,-0.0082,0.1155,-0.0244,-0.0147,,1.165600770805488,-14.84637654844904,-113.32268142209526,114.29699753916957
157.620911,-0.0365,0.0956,-0.2318,0.1155,-0.0244,-0.0147,,1.166475012285219,-14.846214006872463,-113.32284164164932,114.2971441989277
157.6215,-0.0365,0.0956,-0.2318,0.099,-0.0238,-0.0043,,1.167349253764948,-14.846051465295886,-113.32300186120337,114.29729086564029
157.633775,-0.0365,0.0956,-0.2318,0.0751,-0.0244,-0.0018,,1.1675210834316143,-14.846677250365705,-113.32170268960202,114.29608580930206
157.661851,-0.0365,0.0956,-0.2318,0.0538,-0.0244,-0.0067,,1.166990501285217,-14.848091362081924,-113.31894412684525,114.29352904670456
157.675361,-0.0365,0.0956,-0.2318,0.0538,-0.0244,-0.0067,,1.1664599191388212,-14.84950547379814,-113.3161855640885,114.29097231345202
157.676851,0.0414,-0.0831,-0.27,0.0538,-0.0244,-0.0067,,1.165929336992424,-14.850919585514358,-113.31342700133173,114.2884156095464
157.678159,0.0414,-0.0831,-0.27,0.0043,-0.0287,0.0006,,1.165398754846028,-14.852333697230574,-113.31066843857498,114.28585893498968
157.701708,0.0414,-0.0831,-0.27,-0.0428,-0.0183,0.0086,,1.1648681726996322,-14.853747808946789,-113.30790987581823,114.28330228978382
157.714978,0.0414,-0.0831,-0.27,-0.0965,0.0006,0.011,,1.165040002366299,-14.853706012541384,-113.30836847526642,114.28375329433695
157.741633,0.0414,-0.0831,-0.27,-0.0965,0.0006,0.011,,1.165914243846028,-14.852208308014358,-113.31204423691958,114.28721195653638
157.74334,0.0753,0.014,-0.0138,-0.0965,0.0006,0.011,,1.1667884853257589,-14.850710603487329,-113.31571999857273,114.29067065860168
157.744476,0.0753,0.014,-0.0138,-0.1258,0.0067,0.0086,,1.1676627268054878,-14.849212898960303,-113.31939576022589,114.29412940052923
157.755642,0.0753,0.014,-0.0138,-0.1167,0.0147,0.0092,,1.1685369682852167,-14.847715194433277,-113.32307152187904,114.29758818231541
157.782583,0.0753,0.014,-0.0138,-0.1002,0.022,0.014,,1.1691511432424249,-14.848148832139358,-113.32354521447364,114.29812044873685
157.796362,0.0753,0.014,-0.0138,-0.1002,0.022,0.014,,1.1695052516771092,-14.850513812078546,-113.32081683800968,114.2957262186569
157.798248,-0.0457,-0.1218,0.2376,-0.1002,0.022,0.014,,1.1698593601117944,-14.852878792017739,-113.31808846154571,114.29333205358706
157.799613,-0.0457,-0.1218,0.2376,-0.0562,0.0153,0.014,,1.1702134685464787,-14.855243771956927,-113.31536008508175,114.29093795353143
157.822174,-0.0457,-0.1218,0.2376,-0.0525,0.0098,0.0171,,1.170567576981163,-14.857608751896114,-113.31263170861779,114.28854391849409
157.836292,-0.0457,-0.1218,0.2376,-0.0941,-0.0043,0.0122,,1.1707504362548118,-14.859274803056026,-113.31022261025066,114.28637386950943
157.861997,-0.0457,-0.1218,0.2376,-0.0941,-0.0043,0.0122,,1.1707620463674244,-14.860241925436656,-113.30813278998039,114.28442776775648
157.863747,0.0753,0.129,-0.3166,-0.0941,-0.0043,0.0122,,1.170773656480037,-14.861209047817288,-113.30604296971012,114.28248167926452
157.865225,0.0753,0.129,-0.3166,-0.1588,-0.0079,0.0128,,1.1707852665926497,-14.862176170197918,-113.30395314943985,114.2805356040342
157.876811,0.0753,0.129,-0.3166,-0.2321,0.0159,0.0202,,1.1707968767052623,-14.86314329257855,-113.30186332916958,114.27858954206621
157.902744,0.0753,0.129,-0.3166,-0.2162,0.0177,0.0165,,1.170844478166974,-14.863277969884857,-113.30167640635652,114.27842222087617
157.916191,0.0753,0.129,-0.3166,-0.2162,0.0177,0.0165,,1.1709280709777847,-14.86258020211684,-113.30339238100066,114.28003363604141
157.917275,0.0305,-0.2037,0.235,-0.2162,0.0177,0.0165,,1.1710116637885957,-14.861882434348821,-113.3051083556448,114.28164505857248
157.918513,0.0305,-0.2037,0.235,-0.1436,0.0147,0.014,,1.1710952565994064,-14.861184666580805,-113.30682433028895,114.28325648846905
157.941411,0.0305,-0.2037,0.235,-0.1454,0.0031,0.0104,,1.1711788494102173,-14.860486898812786,-113.30854030493309,114.28486792573084
157.962132,0.0305,-0.2037,0.235,-0.1778,-0.0293,0.0116,,1.171262442221028,-14.859789131044769,-113.31025627957723,114.28647937035747
157.98226,0.0305,-0.2037,0.235,-0.1778,-0.0293,0.0116,,1.1714284668313883,-14.859286413168643,-113.31123617308174,114.28738723250868
157.983863,0.001,-0.0833,0.18,-0.1778,-0.0293,0.0116,,1.1716769232412987,-14.858978745184409,-113.31147998544661,114.28759150780353
157.985223,0.001,-0.0833,0.18,-0.1539,-0.0293,0.0031,,1.1719253796512084,-14.858671077200174,-113.31172379781148,114.28779578462178
157.996221,0.001,-0.0833,0.18,-0.113,-0.0165,0.0012,,1.1721738360611187,-14.85836340921594,-113.31196761017635,114.28800006296343
158.021729,0.001,-0.0833,0.18,-0.1203,0.0049,0.014,,1.1721128829699026,-14.859125032603327,-113.31105563583063,114.28719427237361
158.036318,0.001,-0.0833,0.18,-0.1203,0.0049,0.014,,1.1717425203775607,-14.860955947362333,-113.30898787477432,114.28537844102918
158.037616,0.0072,0.0601,-0.1478,-0.1203,0.0049,0.014,,1.1713721577852179,-14.862786862121345,-113.30692011371801,114.28356264877883
158.038834,0.0072,0.0601,-0.1478,-0.1619,0.025,0.0232,,1.171001795192876,-14.864617776880351,-113.3048523526617,114.28174689562441
158.061477,0.0072,0.0601,-0.1478,-0.1674,0.0232,0.0147,,1.1706314326005332,-14.866448691639363,-113.30278459160539,114.27993118156779
158.077231,0.0072,0.0601,-0.1478,-0.1625,0.0244,0.014,,1.1702610700081912,-14.868279606398369,-113.30071683054908,114.27811550661083
158.101895,0.0072,0.0601,-0.1478,-0.1625,0.0244,0.014,,1.1698198857289124,-14.869488799626971,-113.29905310141169,114.27661882206607
158.103443,0.0214,0.0265,-0.021,-0.1625,0.0244,0.014,,1.1693078797626955,-14.87007627132517,-113.29779340419321,114.27544110390453
158.104588,0.0214,0.0265,-0.021,-0.1619,0.0562,0.0275,,1.1687958737964796,-14.870663743023368,-113.29653370697474,114.27426339280572
158.114874,0.0214,0.0265,-0.021,-0.16,0.08,0.0342,,1.1682838678302627,-14.871251214721566,-113.29527400975627,114.27308568876988
158.142483,0.0214,0.0265,-0.021,-0.1613,0.0757,0.0263,,1.167771861864047,-14.871838686419764,-113.2940143125378,114.27190799179724
158.156167,0.0214,0.0265,-0.021,-0.1613,0.0757,0.0263,,1.1667507524597687,-14.871640733999719,-113.29398354573938,114.27184129566562
158.157338,-0.0319,-0.1577,0.1781,-0.1613,0.0757,0.0263,,1.165220539617424,-14.870657357461429,-113.295181709361,114.27288561905705
158.158662,-0.0319,-0.1577,0.1781,-0.1637,0.0531,0.0238,,1.163690326775083,-14.869673980923142,-113.29637987298263,114.27392997442048
158.181137,-0.0319,-0.1577,0.1781,-0.1338,0.0421,0.0263,,1.1621601139327384,-14.868690604384852,-113.29757803660425,114.27497436175503
158.195523,-0.0319,-0.1577,0.1781,-0.0525,0.0336,0.0214,,1.1606299010903975,-14.867707227846566,-113.29877620022587,114.27601878105982
158.223546,-0.0319,-0.1577,0.1781,-0.0525,0.0336,0.0214,,1.1604278851309382,-14.868389902468186,-113.29700681906371,114.27435130127573
158.225535,-0.0441,-0.0506,0.1085,-0.0525,0.0336,0.0214,,1.1615540660543633,-14.870738628249722,-113.29226989311776,114.26997196434907
158.227081,-0.0441,-0.0506,0.1085,-0.0177,0.0415,0.0183,,1.1626802469777855,-14.87308735403125,-113.28753296717183,114.2655927153288
158.23607,-0.0441,-0.0506,0.1085,-0.0202,0.0507,0.0208,,1.1638064279012106,-14.875436079812786,-113.28279604122588,114.26121355422495
158.261295,-0.0441,-0.0506,0.1085,-0.0086,0.0464,0.0116,,1.1649326088246328,-14.877784805594315,-113.27805911527994,114.25683448104772
158.27766,-0.0441,-0.0506,0.1085,-0.0086,0.0464,0.0116,,1.164498971118552,-14.878634665837557,-113.27833195292634,114.25721122717188
158.279417,-0.1318,0.0847,-0.1032,-0.0086,0.0464,0.0116,,1.1625055147829635,-14.877985660542512,-113.28361455416508,114.26234376575624
158.280807,-0.1318,0.0847,-0.1032,-0.0434,0.0031,0.0147,,1.1605120584473798,-14.877336655247468,-113.28889715540382,114.2674763564814
158.302067,-0.1318,0.0847,-0.1032,-0.069,-0.011,0.014,,1.1585186021117913,-14.876687649952423,-113.29417975664256,114.27260899934036
158.316184,-0.1318,0.0847,-0.1032,0.0281,0.011,0.0061,,1.1565251457762076,-14.87603864465738,-113.2994623578813,114.27774169432608
158.342,-0.1318,0.0847,-0.1032,0.0281,0.011,0.0061,,1.154531689440624,-14.875389639362336,-113.30474495912003,114.28287444143155
158.343741,0.097,-0.2023,0.408,0.0281,0.011,0.0061,,1.154719192759318,-14.875159759132606,-113.30556521357612,114.28365964844579
158.345424,0.097,-0.2023,0.408,0.1319,0.0171,-0.0018,,1.1570876557322884,-14.875349003968191,-113.30192312124954,114.28009731710263
158.361066,0.097,-0.2023,0.408,0.179,-0.0159,-0.0134,,1.1594561187052648,-14.875538248803776,-113.29828102892296,114.27653504018937
158.381403,0.097,-0.2023,0.408,0.2236,-0.0519,-0.0379,,1.1618245816782353,-14.875727493639362,-113.29463893659639,114.27297281771115
158.39551,0.097,-0.2023,0.408,0.2236,-0.0519,-0.0379,,1.1630360969293603,-14.87626097831391,-113.29418033714819,114.2725999175827
158.397221,-0.1717,0.0559,-0.455,0.2236,-0.0519,-0.0379,,1.1630906644586396,-14.877138702827425,-113.29690523057837,114.27541630072311
158.398452,-0.1717,0.0559,-0.455,0.1955,-0.069,-0.0464,,1.1631452319879187,-14.878016427340938,-113.29963012400856,114.27823268619474
158.422464,-0.1717,0.0559,-0.455,0.0678,-0.0831,-0.0189,,1.163199799517198,-14.878894151854453,-113.30235501743874,114.28104907399744
158.436206,-0.1717,0.0559,-0.455,-0.0012,-0.0623,-0.0018,,1.1632543670464772,-14.879771876367966,-113.30507991086893,114.28386546413101
158.461941,-0.1717,0.0559,-0.455,-0.0012,-0.0623,-0.0018,,1.1633089345757563,-14.88064960088148,-113.30780480429911,114.2866818565953
158.463453,0.204,-0.0163,0.3137,-0.0012,-0.0623,-0.0018,,1.16278822102508,-14.880099281543641,-113.30998750547029,114.28876891263369
158.464635,0.204,-0.0163,0.3137,0.0397,-0.025,-0.0183,,1.1616922263944505,-14.878120918354455,-113.31162801438245,114.29012666962892
158.478554,0.204,-0.0163,0.3137,0.1307,-0.0177,-0.047,,1.1605962317638183,-14.876142555165263,-113.31326852329461,114.29148447879682
158.500524,0.204,-0.0163,0.3137,0.1564,-0.0263,-0.047,,1.1595002371331888,-14.874164191976076,-113.31490903220677,114.29284234013551
158.516341,0.204,-0.0163,0.3137,0.1564,-0.0263,-0.047,,1.1584042425025594,-14.87218582878689,-113.31654954111893,114.29420025364314
158.517972,0.0047,-0.0756,-0.2347,0.1564,-0.0263,-0.047,,1.1584437168854422,-14.871979168782385,-113.31803563553335,114.29564714606542
158.519364,0.0047,-0.0756,-0.2347,0.1338,-0.0305,-0.0367,,1.1596186602818375,-14.873544211962564,-113.31936731545001,114.29718299956635
158.541514,0.0047,-0.0756,-0.2347,0.0953,-0.0128,-0.033,,1.1607936036782356,-14.875109255142746,-113.32069899536668,114.29871888145236
158.558754,0.0047,-0.0756,-0.2347,0.0593,0.0202,-0.0244,,1.1619685470746308,-14.876674298322925,-113.32203067528334,114.30025479172228
158.581929,0.0047,-0.0756,-0.2347,0.0593,0.0202,-0.0244,,1.163143490471029,-14.878239341503107,-113.32336235520002,114.301790730375
158.583097,-0.0944,0.1704,-0.1413,0.0593,0.0202,-0.0244,,1.162617552369678,-14.879236069670899,-113.32257983360994,114.30113930199896
158.584048,-0.0944,0.1704,-0.1413,0.033,0.0275,-0.0183,,1.1603907327705811,-14.879664482826303,-113.3196831105131,114.29830052122949
158.595839,-0.0944,0.1704,-0.1413,0.0354,0.0165,-0.0122,,1.1581639131714787,-14.88009289598171,-113.31678638741624,114.29546178835861
158.620339,-0.0944,0.1704,-0.1413,0.0843,0.0208,-0.0165,,1.1559370935723818,-14.880521309137114,-113.3138896643194,114.29262310338989
158.63583,-0.0944,0.1704,-0.1413,0.0843,0.0208,-0.0165,,1.1537102739732794,-14.88094972229252,-113.31099294122255,114.28978446632689
158.636906,0.1012,-0.1348,-0.1147,0.0843,0.0208,-0.0165,,1.1531779503099917,-14.882130470745222,-113.30903663724733,114.28799329060959
158.638352,0.1012,-0.1348,-0.1147,0.11,0.0446,-0.0153,,1.1543401225825132,-14.88406355449522,-113.30802075239373,114.28724957683488
158.661214,0.1012,-0.1348,-0.1147,0.0898,0.0385,-0.0183,,1.1555022948550373,-14.885996638245224,-113.30700486754013,114.28650591176557
158.678093,0.1012,-0.1348,-0.1147,0.0757,0.014,-0.0165,,1.1566644671275588,-14.887929721995222,-113.30598898268653,114.28576229540259
158.702429,0.1012,-0.1348,-0.1147,0.0757,0.014,-0.0165,,1.157826639400083,-14.889862805745226,-113.30497309783293,114.28501872774692
158.703729,-0.1918,-0.0369,0.2495,0.0757,0.014,-0.0165,,1.1589888116726044,-14.891795889495224,-113.30395721297933,114.28427520879949
158.70464,-0.1918,-0.0369,0.2495,0.1093,0.0104,-0.0104,,1.1597510155656217,-14.891030202568423,-113.30614920224059,114.28635635959489
158.716008,-0.1918,-0.0369,0.2495,0.1881,0.0354,-0.0086,,1.1601132510791357,-14.887565744964814,-113.31154906561673,114.29126225663818
158.742395,-0.1918,-0.0369,0.2495,0.2737,0.0788,-0.0086,,1.1604754865926488,-14.884101287361213,-113.31694892899286,114.29616830438098
158.761038,-0.1918,-0.0369,0.2495,0.2737,0.0788,-0.0086,,1.1608377221061628,-14.880636829757604,-113.322348792369,114.30107450280394
158.76273,0.1001,-0.1665,0.0875,0.2737,0.0788,-0.0086,,1.1611999576196759,-14.877172372154003,-113.32774865574513,114.30598085188761
158.764129,0.1001,-0.1665,0.0875,0.2798,0.0476,-0.0073,,1.1633623410937728,-14.876606379164139,-113.33143776902779,114.30958671997848
158.781097,0.1001,-0.1665,0.0875,0.3054,0.0171,-0.0086,,1.1673248725284633,-14.878938850788016,-113.33341613221698,114.3118921236184
158.796131,0.1001,-0.1665,0.0875,0.314,0.0067,-0.0153,,1.171287403963144,-14.881271322411887,-113.33539449540616,114.31419769995004
158.823236,0.1001,-0.1665,0.0875,0.314,0.0067,-0.0153,,1.1752499353978345,-14.883603794035764,-113.33737285859536,114.31650344896295
158.825131,0.0312,0.2984,-0.4651,0.314,0.0067,-0.0153,,1.1792124668325152,-14.885936265659636,-113.33935122178454,114.31880937064663
158.826531,0.0312,0.2984,-0.4651,0.256,-0.0434,-0.044,,1.1794853044789113,-14.887343991813914,-113.34119142463364,114.32081993350785
158.837451,0.0312,0.2984,-0.4651,0.157,-0.1014,-0.0709,,1.1760684483370145,-14.8878269724986,-113.34289346714264,114.32253508588006
158.862206,0.0312,0.2984,-0.4651,0.11,-0.1191,-0.0819,,1.172651592195126,-14.888309953183283,-113.34459550965165,114.32425034202184
158.8777,0.0312,0.2984,-0.4651,0.11,-0.1191,-0.0819,,1.1692347360532291,-14.888792933867968,-113.34629755216066,114.32596570192851
158.879298,0.0312,0.2984,-0.4651,0.0794,-0.1087,-0.077,,1.1658178799113406,-14.889275914552652,-113.34799959466967,114.3276811655954
158.880294,0.3413,-0.2009,-0.1704,0.0794,-0.1087,-0.077,,1.1649215792176477,-14.889353121801525,-113.3482956525413,114.32797560530554
158.90182,0.3413,-0.2009,-0.1704,0.0385,-0.0721,-0.0599,,1.1665458339721546,-14.889024555614588,-113.34718572577553,114.32684896101136
158.91507,0.3413,-0.2009,-0.1704,0.0312,0.0031,-0.0385,,1.1681700887266575,-14.888695989427651,-113.34607579900977,114.32572234041062
158.942249,0.3413,-0.2009,-0.1704,0.0312,0.0031,-0.0385,,1.1697943434811644,-14.888367423240714,-113.344965872244,114.32459574350399
158.943975,-0.2943,-0.0416,-0.1466,0.0312,0.0031,-0.0385,,1.1714185982356673,-14.888038857053777,-113.34385594547824,114.32346917029223
158.945404,-0.2943,-0.0416,-0.1466,0.0269,0.058,-0.0177,,1.1723601783685493,-14.887763697384859,-113.3443534388037,114.32393621966244
158.960157,-0.2943,-0.0416,-0.1466,-0.0043,0.0678,0.0067,,1.172619083879811,-14.887541944233957,-113.34645835222037,114.32599687581487
158.981768,-0.2943,-0.0416,-0.1466,-0.0403,0.0531,0.0312,,1.172877989391072,-14.887320191083056,-113.34856326563703,114.32805753459623
158.995739,-0.2943,-0.0416,-0.1466,-0.0403,0.0531,0.0312,,1.1731368949023335,-14.887098437932154,-113.3506681790537,114.33011819600642
158.997337,0.1399,0.0283,0.0956,-0.0403,0.0531,0.0312,,1.1733958004135945,-14.886876684781253,-113.35277309247036,114.33217886004527
158.998514,0.1399,0.0283,0.0956,-0.0666,0.0403,0.047,,1.17294939158364,-14.887189577316162,-113.35374660041292,114.3331801890282
159.021993,0.1399,0.0283,0.0956,-0.0513,0.0434,0.047,,1.1717976684124671,-14.888037115536884,-113.35358870288138,114.33312219453862
159.034838,0.1399,0.0283,0.0956,-0.0446,0.0782,0.0391,,1.1706459452412972,-14.888884653757604,-113.35343080534984,114.33306421812215
159.062311,0.1399,0.0283,0.0956,-0.0446,0.0782,0.0391,,1.1694942220701243,-14.889732191978325,-113.35327290781831,114.33300625977884
159.063985,0.0223,0.0191,-0.1813,-0.0446,0.0782,0.0391,,1.1683424988989544,-14.890579730199045,-113.35311501028677,114.3329483195087
159.065473,0.0223,0.0191,-0.1813,-0.0867,0.1106,0.0367,,1.1671907757277844,-14.891427268419765,-113.35295711275523,114.33289039731177
159.077874,0.0223,0.0191,-0.1813,-0.1203,0.1228,0.0354,,1.1650997944462498,-14.891478933420892,-113.35346737720457,114.33338169052168
159.102216,0.0223,0.0191,-0.1813,-0.1662,0.124,0.0434,,1.162069555054361,-14.890734725202424,-113.35464580363474,114.33442225145768
159.115768,0.0223,0.0191,-0.1813,-0.1662,0.124,0.0434,,1.1590393156624645,-14.889990516983955,-113.35582423006493,114.335462900224
159.116739,-0.0992,-0.073,0.0136,-0.1662,0.124,0.0434,,1.1560090762705757,-14.889246308765488,-113.3570026564951,114.33650363681821
159.118094,-0.0992,-0.073,0.0136,-0.1503,0.121,0.0403,,1.1540254885307129,-14.887224988159634,-113.35875984703901,114.33796253534925
159.141639,-0.0992,-0.073,0.0136,-0.102,0.1008,0.0287,,1.1530885524428736,-14.883926555166386,-113.36109580169668,114.3398396197529
159.158915,-0.0992,-0.073,0.0136,-0.1081,0.0696,0.0324,,1.1521516163550367,-14.880628122173146,-113.36343175635433,114.3417168238919
159.181901,-0.0992,-0.073,0.0136,-0.1081,0.0696,0.0324,,1.1512146802671974,-14.877329689179899,-113.365767711012,114.3435941477604
159.183502,-0.261,0.0641,-0.1015,-0.1081,0.0696,0.0324,,1.1502777441793606,-14.874031256186658,-113.36810366566965,114.34547159135246
